Datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,temperature,humidity,precipitation,cloud_cover,wind_speed,wind_direction,is_day,GHI,GTI
2025-01-01 19:00:00,1.0748667,0.13496666,245.10933,4.4533334,5.0,9.0,127.0,933.86664,24.7,54,0.0,90,6.3,51,0,0.0,0.0
2025-01-01 20:00:00,2.5635333,0.13980001,242.73334,10.573333,562.0,52.0,881.0,1068.5333,23.7,58,0.0,92,4.2,54,0,0.0,0.0
2025-01-01 21:00:00,1.5547333,0.12570001,244.577,6.3799996,576.0,9.0,536.0,433.73334,22.6,62,0.0,1,3.8,25,0,0.0,0.0
2025-01-01 22:00:00,0.35123333,0.084466666,247.759,1.4566667,0.0,9.0,41.0,301.23334,21.3,67,0.0,0,3.1,24,0,0.0,0.0
2025-01-01 23:00:00,0.4984,0.12586667,247.65533,2.08,0.0,49.0,42.0,407.4,20.7,68,0.0,0,4.0,357,0,0.0,0.0
2025-01-02 00:00:00,0.3283,0.08803333,247.60684,1.35,0.0,0.0,41.0,287.3,20.3,68,0.0,93,4.9,6,0,0.0,0.0
2025-01-02 01:00:00,0.28950003,0.0596,247.903,1.1833333,0.0,2.0,41.0,246.5,19.8,70,0.0,91,5.4,2,0,0.0,0.0
2025-01-02 02:00:00,0.33016667,0.1237,248.56816,1.45,0.0,40.0,42.0,248.16667,19.5,71,0.0,2,6.3,2,0,0.0,0.0
2025-01-02 03:00:00,0.3165,0.09843334,248.23601,1.3533332,0.0,0.0,42.0,274.5,18.9,74,0.0,0,7.0,359,0,0.0,0.0
2025-01-02 04:00:00,0.92296666,0.044466667,247.68883,3.7,0.0,0.0,679.0,243.96666,18.4,75,0.0,92,6.1,360,0,0.0,0.0
2025-01-02 05:00:00,0.32726666,0.118533336,248.10533,1.4133334,0.0,41.0,42.0,244.26666,18.0,75,0.0,99,6.3,3,0,0.0,0.0
2025-01-02 06:00:00,1.3759999,0.14223334,245.075,5.7033334,0.0,0.0,636.0,740.0,18.0,76,0.0,98,5.0,2,0,0.0,0.0
2025-01-02 07:00:00,1.9603333,0.12436666,242.99968,8.076667,0.0,0.0,1011.0,949.3333,18.3,74,0.0,99,5.0,21,1,26.0,33.6
2025-01-02 08:00:00,2.2571332,0.15370001,242.62216,9.296666,0.0,41.0,1171.0,1045.1333,20.0,67,0.0,100,3.6,41,1,182.0,227.9
2025-01-02 09:00:00,1.4112667,0.07516667,244.35834,5.696667,0.0,0.0,1138.0,273.26666,22.5,57,0.0,100,5.0,41,1,366.0,427.3
2025-01-02 10:00:00,1.3876334,0.049733333,243.74834,5.6233335,0.0,0.0,1132.0,255.63333,25.0,45,0.0,99,7.6,45,1,573.0,673.4
2025-01-02 11:00:00,1.4512,0.11473333,245.93283,5.8399997,0.0,41.0,1151.0,259.2,26.8,31,0.0,94,9.1,49,1,697.0,807.8
2025-01-02 12:00:00,1.4356667,0.071333334,247.41266,5.7133336,0.0,0.0,1165.0,270.66666,28.1,23,0.0,87,9.9,44,1,788.0,923.4
2025-01-02 13:00:00,1.4410332,0.057966664,249.37666,5.76,0.0,0.0,1184.0,257.03333,28.8,20,0.0,100,10.2,44,1,775.0,906.9
2025-01-02 14:00:00,1.5277333,0.14266667,248.531,6.1,0.0,41.0,1219.0,267.73334,28.6,21,0.0,100,10.2,42,1,615.0,694.5
2025-01-02 15:00:00,1.465,0.0815,249.69984,5.82,0.0,0.0,1186.0,279.0,28.4,22,0.0,100,10.4,42,1,518.0,614.2
2025-01-02 16:00:00,0.41443333,0.074599996,251.711,1.66,0.0,0.0,135.0,279.43332,27.4,24,0.0,100,10.6,40,1,320.0,390.5
2025-01-02 17:00:00,0.7052667,0.1313,247.28317,2.8566666,0.0,40.0,41.0,624.26666,25.9,27,0.0,100,9.9,38,1,119.0,153.6
2025-01-02 18:00:00,1.1742333,0.06553333,246.40984,4.726667,0.0,1.0,41.0,1132.2333,25.1,34,0.0,100,7.8,37,0,5.0,4.9
2025-01-02 19:00:00,2.6106334,0.16266666,246.60083,10.53,0.0,0.0,805.0,1805.6333,23.6,39,0.0,91,7.7,25,0,0.0,0.0
2025-01-02 20:00:00,2.0917668,0.11833333,246.13083,8.463333,0.0,30.0,583.0,1478.7667,22.3,43,0.0,69,7.8,23,0,0.0,0.0
2025-01-02 21:00:00,1.3761001,0.16636667,244.89316,5.6566668,0.0,11.0,40.0,1325.1,21.2,46,0.0,83,7.0,18,0,0.0,0.0
2025-01-02 22:00:00,1.5674667,0.09886667,246.0555,6.3399997,0.0,0.0,719.0,848.4667,20.3,49,0.0,90,5.0,15,0,0.0,0.0
2025-01-02 23:00:00,0.45209998,0.118999995,248.51018,1.8766667,0.0,20.0,151.0,281.1,19.3,52,0.0,100,4.3,358,0,0.0,0.0
2025-01-03 00:00:00,0.32366666,0.1057,247.69135,1.3766667,0.0,22.0,41.0,260.66666,19.1,50,0.0,100,5.8,358,0,0.0,0.0
2025-01-03 01:00:00,0.29176667,0.057566665,247.83951,1.1766666,0.0,0.0,42.0,249.76666,18.9,48,0.0,100,6.9,6,0,0.0,0.0
2025-01-03 02:00:00,0.32053334,0.095633335,248.44217,1.3266666,0.0,7.0,42.0,271.53333,18.5,48,0.0,100,6.0,17,0,0.0,0.0
2025-01-03 03:00:00,0.32173336,0.10293333,248.56816,1.34,0.0,34.0,41.0,246.73334,17.8,52,0.0,95,5.0,21,0,0.0,0.0
2025-01-03 04:00:00,0.28533334,0.04853333,247.54167,1.1833333,0.0,0.0,42.0,243.33333,17.2,55,0.0,14,4.5,23,0,0.0,0.0
2025-01-03 05:00:00,0.31866667,0.084866665,246.76816,1.35,0.0,0.0,41.0,277.66666,16.8,56,0.0,32,4.4,19,0,0.0,0.0
2025-01-03 06:00:00,1.4185666,0.12736668,245.70483,5.853333,0.0,41.0,804.0,573.56665,16.9,60,0.0,96,4.2,20,0,0.0,0.0
2025-01-03 07:00:00,2.4590669,0.14866666,242.18234,10.240001,273.0,0.0,846.0,1340.0667,17.7,59,0.0,71,3.0,57,1,28.0,42.4
2025-01-03 08:00:00,2.7630665,0.11333334,240.72116,11.46,338.0,0.0,1105.0,1320.0667,20.0,47,0.0,58,2.0,63,1,201.0,271.3
2025-01-03 09:00:00,2.0169666,0.1043,243.01018,8.326667,584.0,40.0,1126.0,266.96664,22.7,39,0.0,24,4.1,61,1,417.0,520.4
2025-01-03 10:00:00,1.4238,0.050366666,245.39467,5.7766666,0.0,0.0,1146.0,277.8,25.2,32,0.0,15,7.0,67,1,604.0,728.0
2025-01-03 11:00:00,0.77203333,0.10046666,247.74132,3.1433334,0.0,0.0,427.0,345.03333,27.0,28,0.0,0,8.4,70,1,736.0,872.5
2025-01-03 12:00:00,0.49350002,0.12856667,249.24266,2.0966666,0.0,40.0,42.0,411.5,28.1,27,0.0,0,8.8,73,1,797.0,939.0
2025-01-03 13:00:00,0.5646667,0.100999996,248.17783,2.3100002,0.0,0.0,42.0,522.6667,28.9,26,0.0,0,9.1,73,1,785.0,926.0
2025-01-03 14:00:00,1.4088,0.10323334,248.18034,5.636667,0.0,0.0,1017.0,391.80002,29.2,25,0.0,0,9.2,70,1,700.0,833.2
2025-01-03 15:00:00,1.6655,0.13306667,249.68817,6.6466665,0.0,22.0,1187.0,456.5,29.0,25,0.0,0,9.6,69,1,549.0,667.8
2025-01-03 16:00:00,1.5392333,0.102800004,250.13051,6.1933336,0.0,18.0,1058.0,463.23334,28.2,26,0.0,0,9.8,70,1,350.0,445.7
2025-01-03 17:00:00,1.1700333,0.1056,245.55783,4.796667,0.0,0.0,40.0,1130.0333,26.9,29,0.0,83,9.1,75,1,135.0,194.3
2025-01-03 18:00:00,1.3261334,0.18243334,245.42216,5.516667,0.0,3.0,130.0,1193.1333,25.5,36,0.0,97,6.5,93,0,6.0,7.6
2025-01-03 19:00:00,2.2414668,0.21443334,243.78368,9.266666,0.0,37.0,550.0,1654.4667,23.9,41,0.0,97,4.9,62,0,0.0,0.0
2025-01-03 20:00:00,1.6166667,0.14306666,245.06784,6.636667,0.0,0.0,41.0,1575.6666,22.6,45,0.0,100,6.2,26,0,0.0,0.0
2025-01-03 21:00:00,2.3271,0.1306,244.26534,9.496667,0.0,0.0,804.0,1523.1,21.6,48,0.0,100,6.4,22,0,0.0,0.0
2025-01-03 22:00:00,1.4802334,0.123966664,248.0625,5.96,0.0,40.0,810.0,630.23334,20.9,49,0.0,84,6.0,16,0,0.0,0.0
2025-01-03 23:00:00,0.5299,0.06513333,249.09218,2.13,0.0,0.0,42.0,487.9,20.1,51,0.0,0,5.1,23,0,0.0,0.0
2025-01-04 00:00:00,1.0469,0.0502,248.45467,4.1833334,0.0,0.0,42.0,1004.9,19.6,52,0.0,0,4.8,22,0,0.0,0.0
2025-01-04 01:00:00,1.3995667,0.08923333,244.35649,5.686667,0.0,39.0,40.0,1320.5667,18.9,54,0.0,0,4.3,15,0,0.0,0.0
2025-01-04 02:00:00,1.3840001,0.051533334,246.27766,5.5833335,0.0,0.0,41.0,1343.0,18.6,54,0.0,0,4.5,2,0,0.0,0.0
2025-01-04 03:00:00,1.3799667,0.037166666,247.52267,5.53,0.0,0.0,42.0,1337.9667,18.3,54,0.0,0,4.7,2,0,0.0,0.0
2025-01-04 04:00:00,1.4172,0.0728,248.654,5.6633334,0.0,22.0,42.0,1353.2,17.9,56,0.0,0,4.9,358,0,0.0,0.0
2025-01-04 05:00:00,1.9440666,0.09723333,247.93451,7.8166666,0.0,18.0,558.0,1368.0667,17.4,57,0.0,0,4.9,356,0,0.0,0.0
2025-01-04 06:00:00,1.6378667,0.040566668,246.96867,6.5800004,0.0,0.0,260.0,1377.8667,17.2,59,0.0,36,5.0,358,0,0.0,0.0
2025-01-04 07:00:00,3.3690333,0.12716667,241.72217,13.896667,0.0,0.0,1166.0,2203.0332,18.1,55,0.0,33,5.6,356,1,27.0,41.4
2025-01-04 08:00:00,2.6384332,0.2724,243.99733,10.906667,0.0,39.0,1134.0,1465.4333,20.4,49,0.0,18,4.5,358,1,202.0,273.9
2025-01-04 09:00:00,1.4187666,0.043966666,243.05133,5.786667,0.0,0.0,1126.0,292.76666,23.6,41,0.0,31,4.1,34,1,419.0,522.4
2025-01-04 10:00:00,1.5622333,0.11813333,242.27316,6.436667,0.0,0.0,1119.0,443.23334,26.2,33,0.0,18,7.8,50,1,605.0,728.5
2025-01-04 11:00:00,2.5508,0.18483333,243.85884,10.546666,0.0,115.0,1189.0,1246.8,27.8,26,0.0,97,9.6,60,1,737.0,873.0
2025-01-04 12:00:00,2.7031,0.13416667,242.72949,11.206667,23.0,998.0,1084.0,598.10004,28.8,22,0.0,72,10.1,63,1,800.0,941.6
2025-01-04 13:00:00,2.2103665,0.061666667,245.78734,9.03,585.0,190.0,1110.0,325.36667,29.2,22,0.0,98,10.3,68,1,790.0,930.5
2025-01-04 14:00:00,1.9924333,0.12643333,248.0435,8.013333,557.0,40.0,1130.0,265.43332,29.2,23,0.0,100,10.4,79,1,705.0,838.2
2025-01-04 15:00:00,1.6306666,0.0667,250.11166,6.4800005,0.0,0.0,1149.0,481.66666,28.7,25,0.0,88,10.7,83,1,555.0,673.5
2025-01-04 16:00:00,1.4029667,0.0626,248.87733,5.586667,0.0,12.0,1137.0,253.96667,27.8,25,0.0,96,10.5,84,1,355.0,450.1
2025-01-04 17:00:00,1.3959333,0.13146667,243.94551,5.6666665,0.0,29.0,1094.0,272.93332,26.4,28,0.0,49,10.0,84,1,139.0,198.7
2025-01-04 18:00:00,0.4681,0.049233332,244.72433,1.89,0.0,0.0,218.0,250.1,25.3,32,0.0,79,7.7,81,0,6.0,9.1
2025-01-04 19:00:00,1.4564,0.1261,244.3025,6.1466665,0.0,776.0,0.0,680.4,23.9,35,0.0,4,5.9,72,0,0.0,0.0
2025-01-04 20:00:00,0.6323,0.1234,246.49184,2.6866667,0.0,289.0,0.0,343.3,22.3,40,0.0,0,4.2,36,0,0.0,0.0
2025-01-04 21:00:00,0.3604333,0.06923333,246.37183,1.47,0.0,34.0,0.0,326.43332,21.3,46,0.0,2,4.3,17,0,0.0,0.0
2025-01-04 22:00:00,0.36963332,0.0807,246.5495,1.5366668,0.0,27.0,0.0,342.63333,20.0,53,0.0,70,3.9,13,0,0.0,0.0
2025-01-04 23:00:00,0.36773333,0.07653333,249.42267,1.5,0.0,34.0,0.0,333.73334,19.1,57,0.0,93,3.6,3,0,0.0,0.0
2025-01-05 00:00:00,0.33766666,0.0406,249.44383,1.3666667,0.0,9.0,0.0,328.66666,18.5,59,0.0,36,3.3,347,0,0.0,0.0
2025-01-05 01:00:00,1.3618666,0.1093,247.43266,5.5,0.0,18.0,942.0,401.86667,18.3,63,0.0,74,0.6,304,0,0.0,0.0
2025-01-05 02:00:00,0.6015333,0.0869,249.67433,2.4433334,0.0,43.0,310.0,248.53333,17.5,64,0.0,76,0.5,270,0,0.0,0.0
2025-01-05 03:00:00,0.25996667,0.053066667,249.75433,1.0666667,0.0,4.0,0.0,255.96666,16.8,68,0.0,53,2.2,294,0,0.0,0.0
2025-01-05 04:00:00,0.2582,0.056933332,250.67216,1.0466666,0.0,0.0,0.0,258.2,16.2,74,0.0,91,2.4,297,0,0.0,0.0
2025-01-05 05:00:00,0.28170002,0.09196667,249.36635,1.1966667,0.0,40.0,0.0,241.7,16.0,78,0.0,0,0.3,315,0,0.0,0.0
2025-01-05 06:00:00,0.2636,0.058933333,251.235,1.0533334,0.0,0.0,0.0,263.6,16.4,86,0.0,0,2.0,275,0,0.0,0.0
2025-01-05 07:00:00,0.25036666,0.042299997,248.60468,0.9933334,0.0,0.0,0.0,250.36667,17.2,83,0.0,3,4.1,268,1,27.0,41.4
2025-01-05 08:00:00,2.7097332,0.24323334,245.02417,11.23,1236.0,38.0,496.0,939.73334,19.9,70,0.0,1,2.7,274,1,199.0,268.1
2025-01-05 09:00:00,2.1105666,0.12686667,243.10716,8.666667,1.0,2.0,1087.0,1020.5667,23.2,55,0.0,0,1.2,207,1,414.0,514.8
2025-01-05 10:00:00,1.5639,0.06823333,244.00449,6.366667,0.0,0.0,1095.0,468.9,25.2,44,0.0,0,4.8,110,1,600.0,721.6
2025-01-05 11:00:00,1.4786334,0.08363333,244.99,6.0033336,0.0,0.0,1103.0,375.63333,26.6,39,0.0,0,7.0,108,1,732.0,866.1
2025-01-05 12:00:00,1.503,0.11136667,244.21533,6.113333,0.0,39.0,1097.0,367.0,27.6,35,0.0,0,7.6,109,1,796.0,935.7
2025-01-05 13:00:00,1.3260332,0.045933332,247.52032,5.2833333,0.0,0.0,985.0,341.03333,28.3,33,0.0,0,8.1,111,1,784.0,922.6
2025-01-05 14:00:00,0.35856667,0.06916667,249.64551,1.4333333,0.0,0.0,0.0,358.56668,28.5,33,0.0,0,8.6,113,1,698.0,828.9
2025-01-05 15:00:00,0.387,0.120466664,251.71983,1.6166667,0.0,41.0,0.0,346.0,28.1,33,0.0,0,8.8,116,1,549.0,665.4
2025-01-05 16:00:00,0.3364,0.0524,248.46333,1.3966668,0.0,0.0,0.0,336.4,27.3,36,0.0,0,8.9,115,1,351.0,444.2
2025-01-05 17:00:00,0.35729998,0.075333335,246.524,1.4966667,0.0,0.0,0.0,357.3,25.9,41,0.0,0,9.3,114,1,137.0,193.7
2025-01-05 18:00:00,0.34219998,0.0541,245.78033,1.4,0.0,3.0,0.0,339.2,24.8,47,0.0,0,9.2,116,0,7.0,10.1
2025-01-05 19:00:00,0.36956665,0.09443333,244.23651,1.5300001,0.0,36.0,0.0,333.56665,23.6,55,0.0,0,7.8,132,0,0.0,0.0
2025-01-05 20:00:00,0.34146664,0.053766668,245.3285,1.4166666,0.0,0.0,0.0,341.46667,22.8,59,0.0,0,5.4,165,0,0.0,0.0
2025-01-05 21:00:00,0.98476666,0.059633333,245.67233,4.0066667,0.0,0.0,654.0,330.7667,21.8,64,0.0,0,3.4,164,0,0.0,0.0
2025-01-05 22:00:00,0.8103667,0.1614,246.78433,3.3366666,0.0,40.0,26.0,744.36664,21.3,66,0.0,0,3.1,170,0,0.0,0.0
2025-01-05 23:00:00,0.47503334,0.07503333,249.24068,1.9033333,0.0,0.0,0.0,475.03333,20.8,66,0.0,0,4.4,125,0,0.0,0.0
2025-01-06 00:00:00,0.27003333,0.063999996,248.9905,1.1,0.0,0.0,0.0,270.03333,20.6,65,0.0,0,5.2,115,0,0.0,0.0
2025-01-06 01:00:00,0.25436667,0.05203333,247.67917,1.0366666,0.0,8.0,0.0,246.36667,19.8,68,0.0,0,4.7,137,0,0.0,0.0
2025-01-06 02:00:00,0.69366664,0.09103333,248.12067,2.8533332,0.0,31.0,406.0,256.66666,18.7,73,0.0,0,4.2,140,0,0.0,0.0
2025-01-06 03:00:00,0.5978667,0.051400002,248.80434,2.4266667,0.0,0.0,344.0,253.86667,17.5,80,0.0,0,3.3,131,0,0.0,0.0
2025-01-06 04:00:00,0.2446,0.03883333,249.58217,0.9766667,0.0,0.0,0.0,244.6,17.1,82,0.0,0,1.3,164,0,0.0,0.0
2025-01-06 05:00:00,0.30966666,0.1263,250.17166,1.3066667,0.0,40.0,0.0,269.66666,16.6,84,0.0,0,2.1,165,0,0.0,0.0
2025-01-06 06:00:00,0.5726667,0.051733334,250.04733,2.3666666,0.0,0.0,0.0,572.6667,16.3,87,0.0,0,2.7,152,0,0.0,0.0
2025-01-06 07:00:00,1.6867334,0.14070001,245.24783,6.8966665,0.0,0.0,573.0,1113.7333,16.9,83,0.0,0,4.1,193,1,26.0,39.3
2025-01-06 08:00:00,1.0408666,0.051866665,245.2935,4.1866665,0.0,2.0,788.0,250.86667,19.5,72,0.0,0,1.8,96,1,199.0,268.0
2025-01-06 09:00:00,0.41856667,0.11653333,243.77634,1.7866666,0.0,37.0,0.0,381.56668,22.4,61,0.0,0,4.5,127,1,414.0,514.4
2025-01-06 10:00:00,0.44263333,0.07096667,244.9825,1.8333334,0.0,0.0,0.0,442.63333,24.4,52,0.0,0,6.8,130,1,599.0,719.0
2025-01-06 11:00:00,0.8802666,0.0909,245.60983,3.6333334,0.0,0.0,0.0,880.26666,25.8,46,0.0,0,6.3,129,1,732.0,865.0
2025-01-06 12:00:00,1.8671666,0.097,244.09584,7.6,0.0,40.0,1097.0,730.1667,26.8,42,0.0,0,5.4,124,1,793.0,931.2
2025-01-06 13:00:00,1.7466667,0.08633333,246.77133,7.0266666,0.0,0.0,1119.0,627.6667,27.5,40,0.0,0,5.6,119,1,782.0,919.2
2025-01-06 14:00:00,1.5842334,0.09133334,249.37532,6.3033338,0.0,0.0,1143.0,441.23334,27.7,39,0.0,0,5.8,116,1,698.0,827.6
2025-01-06 15:00:00,1.8779666,0.061566666,249.69116,7.4666667,0.0,0.0,1145.0,732.9667,27.5,40,0.0,0,7.0,113,1,548.0,662.8
2025-01-06 16:00:00,2.0193667,0.1267,246.76018,8.113333,0.0,41.0,1119.0,859.36664,26.8,42,0.0,0,8.2,109,1,351.0,442.6
2025-01-06 17:00:00,1.5835999,0.13336666,243.838,6.4866667,0.0,0.0,448.0,1135.6,25.8,44,0.0,0,8.6,106,1,137.0,192.8
2025-01-06 18:00:00,1.4088,0.10896667,243.22617,5.76,0.0,0.0,0.0,1408.8,25.1,48,0.0,6,9.0,119,0,6.0,7.5
2025-01-06 19:00:00,3.3253,0.29230002,240.853,13.923334,1102.0,38.0,0.0,2185.3,23.8,52,0.0,3,6.8,145,0,0.0,0.0
2025-01-06 20:00:00,4.2114334,0.32603332,242.763,17.513334,1563.0,3.0,938.0,1707.4333,22.7,56,0.0,0,4.7,122,0,0.0,0.0
2025-01-06 21:00:00,2.9324667,0.2662,244.45016,12.023334,317.0,0.0,1098.0,1517.4667,21.9,60,0.0,0,3.9,103,0,0.0,0.0
2025-01-06 22:00:00,2.2490666,0.17823334,245.99399,9.173334,311.0,0.0,401.0,1537.0667,20.9,65,0.0,0,3.0,115,0,0.0,0.0
2025-01-06 23:00:00,1.6981,0.15146667,247.69717,6.886667,0.0,42.0,854.0,802.10004,20.4,66,0.0,0,3.7,151,0,0.0,0.0
2025-01-07 00:00:00,0.4039,0.076400004,250.05684,1.8133334,0.0,0.0,0.0,403.9,19.9,68,0.0,0,3.8,139,0,0.0,0.0
2025-01-07 01:00:00,0.2925667,0.0788,246.98416,1.2133334,0.0,0.0,0.0,292.56668,19.3,71,0.0,0,3.5,156,0,0.0,0.0
2025-01-07 02:00:00,0.30613333,0.1139,246.95982,1.2900001,0.0,41.0,0.0,265.13333,18.8,72,0.0,0,3.0,218,0,0.0,0.0
2025-01-07 03:00:00,0.27423334,0.063433334,247.6355,1.14,0.0,0.0,0.0,274.23334,18.4,74,0.0,48,1.7,238,0,0.0,0.0
2025-01-07 04:00:00,0.25776666,0.04586667,249.02583,1.0166667,0.0,0.0,0.0,257.76666,18.0,77,0.0,71,0.4,243,0,0.0,0.0
2025-01-07 05:00:00,0.2939,0.094900005,247.67534,1.2366666,0.0,2.0,0.0,291.9,17.5,78,0.0,20,0.7,284,0,0.0,0.0
2025-01-07 06:00:00,1.1781,0.12183333,245.45216,4.8733335,0.0,39.0,584.0,555.1,17.2,82,0.0,42,0.5,270,0,0.0,0.0
2025-01-07 07:00:00,2.0279,0.14083333,244.72684,8.316667,0.0,0.0,839.0,1188.9,17.6,79,0.0,81,2.4,279,1,25.0,38.3
2025-01-07 08:00:00,1.5445,0.087866664,246.12733,6.2433333,0.0,0.0,1114.0,430.5,20.1,69,0.0,91,2.1,255,1,194.0,260.7
2025-01-07 09:00:00,1.9403,0.2057,243.40117,8.006666,0.0,40.0,1089.0,811.3,23.1,55,0.0,94,1.1,171,1,407.0,505.1
2025-01-07 10:00:00,1.3756001,0.058166668,243.61917,5.56,0.0,0.0,1091.0,284.6,25.3,42,0.0,88,3.1,80,1,593.0,711.3
2025-01-07 11:00:00,1.685,0.1044,243.61966,7.0066667,0.0,0.0,1091.0,594.0,26.9,36,0.0,79,5.2,63,1,726.0,857.1
2025-01-07 12:00:00,1.4463,0.0648,245.12183,5.8466663,0.0,5.0,1105.0,336.3,28.1,33,0.0,64,6.7,52,1,790.0,926.6
2025-01-07 13:00:00,1.5204666,0.14046668,245.62418,6.213333,0.0,36.0,1108.0,376.46667,28.9,31,0.0,86,7.4,47,1,780.0,915.8
2025-01-07 14:00:00,1.1657001,0.0672,246.73384,4.7166667,0.0,0.0,864.0,301.7,29.2,30,0.0,87,8.0,42,1,697.0,825.3
2025-01-07 15:00:00,0.49303335,0.06956666,248.35817,1.9966667,0.0,0.0,0.0,493.03333,28.9,31,0.0,91,9.2,39,1,549.0,663.2
2025-01-07 16:00:00,0.8711,0.19569999,245.5775,3.6133335,0.0,40.0,0.0,831.1,28.1,33,0.0,69,10.4,37,1,352.0,443.5
2025-01-07 17:00:00,1.3599334,0.23466666,241.91718,5.6666665,0.0,0.0,329.0,1030.9333,26.9,35,0.0,0,10.6,40,1,140.0,196.2
2025-01-07 18:00:00,2.5788999,0.043533333,243.39568,10.52,0.0,0.0,1090.0,1488.9,25.4,39,0.0,0,10.4,44,0,8.0,10.9
2025-01-07 19:00:00,2.7100668,0.15696667,244.36899,11.053333,0.0,18.0,1098.0,1594.0667,23.9,44,0.0,0,9.6,50,0,0.0,0.0
2025-01-07 20:00:00,2.2421334,0.0708,245.39351,9.113333,0.0,23.0,1107.0,1112.1333,23.0,50,0.0,0,8.9,50,0,0.0,0.0
2025-01-07 21:00:00,2.4649,0.13893335,244.29199,10.059999,0.0,0.0,1098.0,1366.9,22.1,54,0.0,0,6.5,82,0,0.0,0.0
2025-01-07 22:00:00,1.5940334,0.054533336,244.42351,6.48,0.0,0.0,1098.0,496.03336,21.1,58,0.0,0,6.1,67,0,0.0,0.0
2025-01-07 23:00:00,1.4405667,0.12676667,247.23235,5.7799997,0.0,41.0,1124.0,275.56668,20.4,60,0.0,0,4.1,67,0,0.0,0.0
2025-01-08 00:00:00,1.3559667,0.04343333,245.435,5.4366665,0.0,0.0,1107.0,248.96666,19.8,62,0.0,0,4.7,43,0,0.0,0.0
2025-01-08 01:00:00,1.3705001,0.067933336,244.55,5.49,0.0,0.0,1100.0,270.5,19.4,62,0.0,0,5.1,27,0,0.0,0.0
2025-01-08 02:00:00,1.4141,0.09373333,247.082,5.6766667,0.0,30.0,1122.0,262.1,19.1,62,0.0,0,5.4,21,0,0.0,0.0
2025-01-08 03:00:00,1.4170667,0.07033334,248.82834,5.6266665,0.0,10.0,1138.0,269.06665,18.6,63,0.0,0,5.1,27,0,0.0,0.0
2025-01-08 04:00:00,1.3957,0.047966667,249.13899,5.5733333,0.0,0.0,1140.0,255.7,18.4,64,0.0,0,6.6,13,0,0.0,0.0
2025-01-08 05:00:00,1.3946667,0.048833333,248.25534,5.5733333,0.0,0.0,1132.0,262.66666,18.0,67,0.0,0,5.7,18,0,0.0,0.0
2025-01-08 06:00:00,0.53786665,0.12663333,247.56766,2.2633333,0.0,40.0,19.0,478.86667,17.9,68,0.0,0,6.5,3,0,0.0,0.0
2025-01-08 07:00:00,1.6946666,0.2125,244.31065,7.11,0.0,0.0,116.0,1578.6666,18.3,66,0.0,0,8.3,4,1,26.0,39.2
2025-01-08 08:00:00,2.062,0.093333334,244.34767,8.45,564.0,0.0,1075.0,423.0,20.6,58,0.0,0,5.4,20,1,197.0,265.0
2025-01-08 09:00:00,1.3944,0.0991,243.55067,5.753333,578.0,39.0,201.0,576.4,23.1,48,0.0,0,5.9,52,1,415.0,515.2
2025-01-08 10:00:00,0.89896667,0.100999996,245.5495,3.6866667,1.0,1.0,550.0,346.96667,24.7,39,0.0,0,7.3,60,1,603.0,723.4
2025-01-08 11:00:00,0.2493,0.057733335,248.08234,1.0566667,0.0,0.0,0.0,249.3,25.9,33,0.0,0,6.6,57,1,736.0,868.5
2025-01-08 12:00:00,0.28113332,0.08896666,248.39984,1.1466668,0.0,5.0,0.0,276.13333,26.7,30,0.0,0,6.9,59,1,801.0,939.4
2025-01-08 13:00:00,0.2952,0.1131,249.06801,1.2466667,0.0,36.0,0.0,259.2,27.3,29,0.0,6,7.1,60,1,792.0,929.7
2025-01-08 14:00:00,0.2843,0.09746667,250.9275,1.1866666,0.0,0.0,0.0,284.3,27.6,28,0.0,23,7.5,63,1,709.0,839.6
2025-01-08 15:00:00,0.25526667,0.052133333,251.012,1.0233333,0.0,0.0,0.0,255.26666,27.4,29,0.0,7,7.8,68,1,559.0,675.2
2025-01-08 16:00:00,0.34563336,0.14723332,250.07617,1.4766667,0.0,41.0,26.0,278.63333,26.7,30,0.0,0,8.4,71,1,361.0,454.7
2025-01-08 17:00:00,0.9403,0.039433334,245.05333,3.8233333,0.0,0.0,602.0,338.3,25.6,33,0.0,0,8.8,73,1,145.0,203.5
2025-01-08 18:00:00,1.7833333,0.20650001,243.28416,7.36,0.0,0.0,343.0,1440.3334,24.2,40,0.0,0,7.6,90,0,8.0,12.4
2025-01-08 19:00:00,1.9865334,0.08793333,244.95117,8.103333,0.0,22.0,841.0,1123.5333,22.8,45,0.0,0,7.7,65,0,0.0,0.0
2025-01-08 20:00:00,0.9799,0.075500004,248.26167,3.9066665,0.0,20.0,0.0,959.9,21.6,48,0.0,0,8.3,48,0,0.0,0.0
2025-01-08 21:00:00,1.2210001,0.076733336,243.56883,4.9933333,0.0,0.0,607.0,614.0,20.6,50,0.0,0,8.7,37,0,0.0,0.0
2025-01-08 22:00:00,0.39246666,0.0855,246.5,1.63,0.0,0.0,86.0,306.46667,20.1,50,0.0,0,7.6,34,0,0.0,0.0
2025-01-08 23:00:00,0.30306667,0.123900004,247.29434,1.32,0.0,40.0,0.0,263.06665,19.5,51,0.0,0,6.9,14,0,0.0,0.0
